Category,Sub-Category,Product Name,Average_Price_Per_Unit,Average_Discount,Average_Profit_Per_Sale
Office Supplies,Storage,Tennsco Industrial Shelving,43.47555555555555,0.1111111111111111,-12.064466666666668
Office Supplies,Storage,"Tennsco Lockers, Gray",18.882,0.10000000000000002,-4.4058
Office Supplies,Storage,"Tennsco Lockers, Sand",18.4624,0.12000000000000002,11.24528
Office Supplies,Storage,Tennsco Regal Shelving Units,96.3395,0.05,-1.5211499999999996
Office Supplies,Storage,Tennsco Single-Tier Lockers,347.18949999999995,0.07500000000000001,-103.21849999999999
Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",270.16400000000004,0.03333333333333333,30.276999999999997
Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",131.444,0.028571428571428574,-5.2191
Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",39.83542857142857,0.08571428571428573,39.83542857142857
Office Supplies,Storage,Woodgrain Magazine Files by Perma,2.781333333333333,0.06666666666666667,0.43706666666666666
Office Supplies,Storage,X-Rack File for Hanging Folders,10.788222222222222,0.044444444444444446,7.526666666666666
Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,2.776,0.2,-1.951875
Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",17.09175,0.025,16.21525
Office Supplies,Supplies,Acme Box Cutter Scissors,9.889000000000001,0.03333333333333333,12.0373
Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",6.384,0.06666666666666667,3.3972
Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,6.84,0.0,8.0028
Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,7.6728,0.08,4.203360000000001
Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,8.8445,0.05,8.4721
Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,14.681333333333333,0.06666666666666667,16.621366666666663
Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",12.70857142857143,0.08571428571428573,14.773714285714286
Office Supplies,Supplies,Acme Kleen Earth Office Shears,3.5696,0.08,2.23488
Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,4.974666666666667,0.13333333333333333,2.4873333333333334
Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,7.835428571428571,0.08571428571428573,3.7463142857142855
Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,5.68,0.0,6.588800000000001
Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,3.7053333333333334,0.06666666666666667,-1.1645333333333334
Office Supplies,Supplies,Acme Serrated Blade Letter Opener,2.862,0.1,-0.8744999999999999
Office Supplies,Supplies,Acme Softgrip Scissors,7.3260000000000005,0.1,8.28245
Office Supplies,Supplies,Acme Stainless Steel Office Snips,6.543,0.1,3.107925
Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,8.91,0.10000000000000002,6.171
Office Supplies,Supplies,Acme Titanium Bonded Scissors,7.82,0.08,4.046
Office Supplies,Supplies,Acme Value Line Scissors,3.431,0.06000000000000001,2.044
Office Supplies,Supplies,Compact Automatic Electric Letter Opener,113.3445,0.05,-7.158600000000002
Office Supplies,Supplies,"Elite 5"" Scissors",7.725714285714285,0.08571428571428573,5.311428571428571
Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",15.516,0.1,11.4646
Office Supplies,Supplies,Fiskars Home & Office Scissors,8.88,0.0,9.1168
Office Supplies,Supplies,Fiskars Softgrip Scissors,10.98,0.0,12.297600000000001
Office Supplies,Supplies,Fiskars Spring-Action Scissors,12.582,0.1,3.3552
Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,1528.3613333333333,0.06666666666666667,-87.33493333333335
Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,1.8719999999999999,0.1,1.1440000000000001
Office Supplies,Supplies,Letter Slitter,2.52,0.0,0.1512
Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,749.529,0.10000000000000002,-216.53059999999996
Office Supplies,Supplies,Martin-Yale Premier Letter Opener,11.776,0.08571428571428573,-1.84
Office Supplies,Supplies,Premier Automatic Letter Opener,211.5256,0.12000000000000002,-85.57172
Office Supplies,Supplies,Premier Electric Letter Opener,107.1705,0.07500000000000001,0.0
Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,2.826,0.1,-2.0566999999999998
Office Supplies,Supplies,Staple remover,3.697777777777778,0.1111111111111111,1.3371
Office Supplies,Supplies,Stiletto Hand Letter Openers,8.16,0.15000000000000002,-5.496
Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,6.4308,0.08,6.45876
Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,18.390800000000002,0.08,19.910040000000002
Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,28.490499999999997,0.05,8.24725
Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,26.991,0.1,8.2847375
Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,55.755,0.1,8.0535
Technology,Accessories,Belkin Standard 104 key USB Keyboard,12.158333333333333,0.16666666666666666,0.8510833333333334
Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,46.24075,0.07500000000000001,-1.4997000000000007
Technology,Accessories,Cherry 142-key Programmable Keyboard,119.93,0.0,52.7692
Technology,Accessories,Dell Slim USB Multimedia Keyboard,25.0,0.0,15.0
Technology,Accessories,Enermax Acrylux Wireless Keyboard,89.64,0.10000000000000002,105.07799999999999
Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,0.0,144.4212
Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,19.9392,0.04,30.074959999999997
Technology,Accessories,First Data FD10 PIN Pad,72.67999999999999,0.08,3.160000000000001
Technology,Accessories,First Data TMFD35 PIN Pad,142.8,0.0,59.976
Technology,Accessories,HP Standard 104 key PS/2 Keyboard,13.533333333333333,0.06666666666666667,9.666666666666666
Technology,Accessories,Hypercom P1300 Pinpad,52.199999999999996,0.17142857142857146,39.33
Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,131.18,0.0,293.84319999999997
Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,0.0,99.744
Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,30.185111111111112,0.08888888888888889,38.062688888888886
Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.624,0.04,1.7111999999999998
Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,26.356,0.12000000000000002,28.752
Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,28.177333333333333,0.06666666666666667,2.918366666666667
Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,13.875,0.07500000000000001,2.90625
Technology,Accessories,Imation Clip USB flash drive - 8 GB,17.18857142857143,0.08571428571428573,0.2685714285714284
Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,60.824999999999996,0.16666666666666666,68.12400000000001
Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,36.72366666666667,0.03333333333333333,32.6714
Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,10.233,0.1,8.81175
Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,3.03,0.0,2.9694000000000003
Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,85.491,0.10000000000000002,60.160333333333334
Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.037,0.03333333333333333,17.695999999999998
Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,50.3916,0.16,71.50807999999999
Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,42.4915,0.15000000000000002,30.24395
Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,36.891000000000005,0.1,63.534499999999994
Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,18.0,0.0,9.72
Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,9.594666666666667,0.06666666666666667,8.224
Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,13.017333333333333,0.13333333333333333,0.40053333333333324
Technology,Accessories,Keyboard,134.77306792095703,0.08672086720867209,145.84238482384822
Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,8.399230769230769,0.06153846153846154,4.977576923076923
Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,15.981428571428571,0.05714285714285715,0.7748571428571428
Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,33.78,0.0,8.1072
Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.156666666666666,0.13333333333333333,-0.6743333333333332
Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,28.5516,0.16,4.48668
Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,27.19093333333333,0.09333333333333334,35.74808
Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,27.337333333333333,0.06666666666666667,26.702716666666664
Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,15.269333333333334,0.06666666666666667,3.5446666666666666
Technology,Accessories,Logitech G105 Gaming Keyboard,52.2456,0.12000000000000002,15.673680000000001
Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,71.991,0.1,10.79865
Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,120.89025000000001,0.025,91.13265
Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,125.657,0.03333333333333333,116.5577
Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,75.9905,0.05,94.3882
Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,66.4905,0.05,107.43465
Technology,Accessories,Logitech G600 MMO Gaming Mouse,77.99025,0.025,67.59155
Technology,Accessories,Logitech G602 Wireless Gaming Mouse,71.10222222222222,0.1111111111111111,57.2372888888889
Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,91.102,0.08888888888888889,98.879
Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,56.99,0.0,70.0977
Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,45.7884,0.08,9.4563
Technology,Accessories,Logitech Keyboard K120,14.520000000000001,0.20000000000000004,-6.534
Technology,Accessories,Logitech M510 Wireless Mouse,34.658,0.13333333333333333,17.4623
Technology,Accessories,Logitech Media Keyboard K200,31.491,0.1,12.5964
Technology,Accessories,Logitech Trackman Marble Mouse,27.32422222222222,0.08888888888888889,31.856044444444446
Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,51.99133333333333,0.13333333333333333,29.995
Technology,Accessories,Logitech Wireless Gaming Headset G930,138.658,0.13333333333333333,127.19205
Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,38.691,0.1,66.6345
Technology,Accessories,Logitech Wireless Headset h800,93.324,0.06666666666666667,119.988
Technology,Accessories,Logitech Wireless Marathon Mouse M705,47.4905,0.05,69.361125
Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,88.56257142857143,0.1142857142857143,71.13574285714286
Technology,Accessories,Logitech Wireless Touch Keyboard K400,23.323999999999998,0.06666666666666667,17.909499999999998
Technology,Accessories,Logitech diNovo Edge Keyboard,239.9904,0.04,286.48853999999994
Technology,Accessories,Logitech Gaming G510s - Keyboard,78.61574999999999,0.07500000000000001,84.56505
Technology,Accessories,Logitech Illuminated - Keyboard,57.99033333333333,0.03333333333333333,85.98566666666666
Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.323666666666664,0.03333333333333333,10.461433333333334
Technology,Accessories,Logitech MX Performance Wireless Mouse,35.33114285714286,0.1142857142857143,30.259414285714286
Technology,Accessories,Logitech P710e Mobile Speakerphone,240.324,0.06666666666666668,182.8179
Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),165.5908,0.08,4.3197600000000005
Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",95.76,0.1,74.48
Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,329.99,0.0,560.9830000000001
Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,0.9108,0.08,0.9207000000000001
Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,15.1335,0.05,22.102874999999997
Technology,Accessories,Maxell 4.7GB DVD-R,24.767999999999997,0.1272727272727273,37.3842
Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.9108,0.08,1.47312
Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,14.337,0.1,10.3545
Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",20.97,0.0,36.23616
Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",8.9976,0.08,14.51352
Technology,Accessories,Maxell CD-R Discs,1.7073333333333334,0.13333333333333333,1.2345333333333333
Technology,Accessories,Maxell DVD-RAM Discs,16.48,0.0,42.5184
Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",15.732000000000001,0.1,30.59
Technology,Accessories,Maxell LTO Ultrium - 800 GB,25.890749999999997,0.07500000000000001,19.5580125
Technology,Accessories,Maxell iVDR EX 500GB Cartridge,275.54,0.0,592.4110000000001
Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",14.271600000000001,0.16,4.96108
Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",28.755,0.1,-8.067375
Technology,Accessories,Memorex Froggy Flash Drive 4 GB,10.110800000000001,0.08,8.48428
Technology,Accessories,Memorex Froggy Flash Drive 8 GB,16.41875,0.07500000000000001,23.69625
Technology,Accessories,Memorex Micro Travel Drive 16 GB,14.619428571428571,0.08571428571428573,18.023014285714286
Technology,Accessories,Memorex Micro Travel Drive 32 GB,32.1288,0.12000000000000002,25.995119999999996
Technology,Accessories,Memorex Micro Travel Drive 4 GB,9.893333333333333,0.06666666666666667,12.472666666666667
Technology,Accessories,Memorex Micro Travel Drive 8 GB,11.7,0.1,14.1375
Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,15.97,0.0,46.712250000000004
Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,20.0,0.0,54.599999999999994
Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,6.808,0.2,3.5742
Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,0.0,38.052
Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,9.7272,0.16,10.6536
Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,24.166666666666668,0.03333333333333333,14.083333333333334
Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,26.991,0.1,4.7984
Technology,Accessories,Micropad Numeric Keypads,18.9905,0.05,16.741625
Technology,Accessories,Microsoft Arc Touch Mouse,53.955,0.1,45.562
Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,28.790399999999998,0.04,21.53282
Technology,Accessories,Microsoft Natural Keyboard Elite,50.898,0.15000000000000002,5.239499999999998
Technology,Accessories,Microsoft Sculpt Comfort Mouse,37.553,0.06000000000000001,63.440599999999996
Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,37.9905,0.05,45.9885
Technology,Accessories,Mouse,131.08279148554206,0.0877961555654895,140.5425078229772
Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,153.5904,0.04,144.63096000000002
Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,84.85714285714286,0.05714285714285715,88.97142857142856
Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,19.992,0.2,11.9952
Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",34.99,0.0,9.7972
Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,46.657333333333334,0.06666666666666668,57.210777777777786
Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,104.4525,0.05,146.78324999999998
Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,303.554,0.08,308.50325000000004
Technology,Accessories,Plantronics S12 Corded Telephone Headset System,97.01100000000001,0.10000000000000002,125.75500000000001
Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,397.8385714285714,0.05714285714285715,528.0402857142857
Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,93.324,0.06666666666666667,165.9834
Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,71.991,0.1,59.9925
Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,194.276,0.028571428571428574,307.98460000000006
Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,12.581333333333333,0.06666666666666667,0.2695999999999999
Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.4505,0.05,7.29925
Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,10.714666666666666,0.06666666666666667,4.974666666666667
Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,17.752,0.06666666666666667,17.118
Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,5.192,0.2,2.75825
Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,33.89866666666667,0.06666666666666668,35.512888888888895
Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,6.792,0.2,-1.3584
Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,11.134285714285713,0.14285714285714285,-6.940371428571429
Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,19.689090909090908,0.10909090909090911,3.455636363636364
Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,35.991,0.10000000000000002,6.3317499999999995
Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,11.601,0.1,1.2889999999999997
Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,20.95,0.0,13.1985
Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,33.59066666666667,0.06666666666666668,14.675922222222223
Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,9.064,0.2,0.3399
Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,51.01311111111111,0.08888888888888889,28.368266666666667
Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,13.94,0.0,11.7096
Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,44.6405,0.05,14.33195
Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",23.8188,0.08,42.4596
Technology,Accessories,V7 USB Numeric Keypad,29.741500000000002,0.15000000000000002,-14.6958
Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",5.96,0.20000000000000004,3.8243333333333336
Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",10.6628,0.08,8.39116
Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",20.231199999999998,0.12000000000000002,18.208080000000002
Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",6.291,0.10000000000000002,11.184
Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",10.386,0.1,4.039
Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,57.5,0.16666666666666666,5.635000000000001
Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,116.025,0.025,62.475
Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,59.0,0.0,30.09
Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,257.13428571428574,0.14285714285714285,164.99450000000002
Technology,Copiers,Canon Copier,137.2707118592134,0.09289520426287744,144.2385079928952
Technology,Copiers,Canon Image Class D660 Copier,539.991,0.1,845.9859
Technology,Copiers,Canon Imageclass D680 Copier / Fax,559.992,0.2,559.992
Technology,Copiers,Canon PC-428 Personal Copier,159.992,0.20000000000000004,244.98775
Technology,Copiers,Canon PC1060 Personal Laser Copier,594.9915,0.15000000000000002,1142.733675
Technology,Copiers,Canon PC1080F Personal Copier,569.9905,0.05,493.491775
Technology,Copiers,Canon PC940 Copier,359.992,0.20000000000000004,697.4845
Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,3079.9912,0.12000000000000002,5039.9856
Technology,Copiers,HP Copier,135.0206554610094,0.09107789855072464,151.724384057971
Technology,Copiers,Hewlett Packard 310 Color Digital Copier,259.99133333333333,0.13333333333333333,139.99533333333332
Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,428.5628571428571,0.14285714285714285,446.41964285714283
Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,479.992,0.2,872.98545
Technology,Copiers,Sharp 1540cs Digital Laser Copier,455.706,0.17142857142857146,235.71
Technology,Copiers,Sharp AL-1530CS Digital Copier,374.9925,0.25,516.239675
Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",1299.99,0.0,1858.9857000000002
Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",844.9935,0.35,-233.9982
Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,80.991,0.1,196.62815
Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,699.99,0.0,1886.47305
Technology,Machines,Bady BDG101FRU Card Printer,639.9920000000001,0.2,331.99585
Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",113.997,0.7,-319.1916
Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",335.993,0.3,43.1991
Technology,Machines,Canon PC170 Desktop Personal Copier,95.97000000000001,0.4,33.5895
Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,1995.99,0.0,1995.99
Technology,Machines,Cisco 8961 IP Phone Charcoal,74.979,0.7,-164.9538
Technology,Machines,Cisco 9971 IP Video Phone Charcoal,286.0,0.35,233.2
Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,347.85,0.5,-27.828
Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,77.16,0.2,130.2075
Technology,Machines,Cisco SPA525G2 5-Line IP Phone,172.49,0.0,648.5624
Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,3773.08,0.5,-1811.0784
Technology,Machines,Cubify CubeX 3D Printer Double Head Print,1399.9953333333333,0.5333333333333333,-2959.9901333333332
Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,1999.995,0.5,-3839.9904
Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,111.99300000000001,0.3,154.657
Technology,Machines,Epson Perfection V600 Photo Scanner,68.997,0.7,-172.4925
Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,139.9275,0.55,-528.615
Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,0.0,60.1914
Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,144.65733333333336,0.06666666666666667,364.2265
Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",1458.325,0.16666666666666666,1364.9922
Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",112.4925,0.25,23.9984
Technology,Machines,Hewlett-Packard 300S Scientific Calculator,13.11,0.0,30.153
Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,380.0,0.0,1459.2
Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,199.04399999999998,0.4,49.761
Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,246.39,0.4,69.8105
Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,111.992,0.2,139.99
Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,50.997,0.7,-71.3958
Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,680.9,0.0,1668.205
Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,116.991,0.1,152.0883
Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,39.99,0.0,118.3704
Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,90.0,0.25,109.2
Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,1019.994,0.4,-1147.49325
Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,120.585,0.7,-253.2285
Technology,Machines,Lexmark S315 Color Inkjet Printer,54.9945,0.44999999999999996,17.498250000000002
Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,99.0,0.0,190.08
Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,239.994,0.4,55.9986
Technology,Machines,Okidata B400 Printer,343.2,0.2,57.915
Technology,Machines,Okidata B401 Printer,59.99700000000001,0.7,-251.9874
Technology,Machines,Okidata C331dn Printer,265.23999999999995,0.24000000000000005,22.336000000000002
Technology,Machines,Okidata C610n Printer,389.4,0.4,-146.02499999999998
Technology,Machines,Okidata MB491 Multifunction Printer,274.45,0.44999999999999996,-217.065
Technology,Machines,Okidata MB760 Printer,1119.2,0.2,440.685
Technology,Machines,Panasonic KX MB2061 Multifunction Printer,239.64000000000001,0.2,179.73
Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,292.4675,0.35,-11.248750000000001
Technology,Machines,Penpower WorldCard Pro Card Scanner,91.475,0.5,-1.8295
Technology,Machines,Plantronics Single Ear Headset,5.985,0.7,-21.945
Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,29.365,0.3,12.305333333333332
Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),168.76,0.2,177.198
Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,258.95,0.0,269.308
Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,321.7125,0.25,180.159
Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,191.44625000000002,0.425,-196.4405
Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,186.662,0.5333333333333333,-149.3296
Technology,Machines,Texas Instrument TI-15 Fraction Calculator,7.9475,0.44999999999999996,-10.2595
Technology,Machines,Texas Instruments TI-34 Scientific Calculator,16.858999999999998,0.2333333333333333,21.5502
Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",23.992,0.2,24.2919
Technology,Machines,Wasp CCD Handheld Bar Code Reader,112.17,0.4,44.868
Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,359.994,0.4,-251.9958
Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,117.28500000000001,0.7,-938.28
Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,371.665,0.3,169.904
Technology,Machines,Zebra ZM400 Thermal Label Printer,1160.95,0.0,1671.768
Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,15.254999999999999,0.1,-3.8985000000000003
Technology,Phones,AT&T 1070 Corded Phone,89.192,0.20000000000000004,44.596000000000004
Technology,Phones,AT&T 1080 Corded phone,109.592,0.2,20.7442
Technology,Phones,AT&T 1080 Phone,118.72466666666666,0.13333333333333333,90.41340000000001
